customer_id,claim_id,policy_id,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported
QT90R50,5715618731,5WQSYPCRP,0,0,2015-01-18,Parked Car,?,Trivial Damage,None,SC,Riverwood,5630 1st Drive,13,1,NO,0,3,YES,7260,660,1320,5280,N
UW1BBXA,7392516729,BOJ3QR1BO,0,0,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6137 MLK St,3,3,NO,2,0,?,64680,11760,11760,41160,N
WLW9VXY,6437095057,FULMJN3EU,53200,0,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23,1,NO,0,1,NO,59200,0,11840,47360,N
CDEWDAU,3421864939,TLHN73SED,73700,0,2015-01-06,Vehicle Theft,?,Minor Damage,None,NC,Arlington,4460 4th Lane,8,1,YES,1,3,?,4700,470,940,3290,N
78DE16L,3227526467,Z8538NLX6,61200,0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,23,1,YES,0,3,NO,69400,6940,6940,55520,N
GRD79FK,8443629038,WVVWLNZM8,0,0,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,8456 1st Ave,23,1,YES,0,0,NO,40500,4050,4050,32400,N
I32MSSM,4176102337,7MKSIBVBV,56800,-51800,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9,3,NO,2,1,NO,60000,5000,10000,45000,N
QQ4S5HI,3942090170,90LOYRZQJ,66400,-63700,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22,1,YES,2,3,NO,67320,11220,11220,44880,N
66IRORN,9987744643,RTZ2W420O,56700,-49300,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22,3,YES,2,1,YES,75690,8410,8410,58870,N
8EWBOG2,9259477926,BQAR89V5Z,51300,0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15,3,NO,1,2,?,64300,6430,6430,51440,Y
61LM9K6,9263678456,LWWIC5ACW,0,-20900,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16,3,NO,2,0,YES,64400,6440,6440,51520,N
EPKV0VP,3171200034,WGFIH0J8C,42900,-39100,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17,3,?,1,2,?,97080,16180,16180,64720,N
O1YW7JO,2637845141,L7F9DBZP2,52600,0,2015-02-04,Vehicle Theft,?,Minor Damage,Police,WV,Northbrook,2311 4th St,3,1,YES,1,0,?,5500,500,500,4500,N
XHTT3O2,2211626333,IQY878FYX,65100,-50300,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,3,?,0,2,NO,30700,3070,6140,21490,N
UNSW9S3,3465075406,K2KTZVE9Y,46100,0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,33480,3720,3720,26040,N
WM6XRMA,7895352508,XR12FR16U,0,-30900,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,?,0,1,YES,65430,14540,7270,43620,N
DJ4IW0H,1106181627,USW6YPT2E,44900,-52500,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15,3,YES,2,1,YES,42680,3880,7760,31040,Y
SZ76WDK,9024910696,OJP6AXUJU,30100,0,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,1,?,1,1,NO,87780,7980,7980,71820,N
6HJ8BQY,7442734617,TPA7P12MD,0,-67000,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,72800,14560,14560,43680,N
8COOICJ,8938769095,W9Y81D9D9,0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,?,71190,0,7910,63280,Y
CGFXDRI,7751978034,M81CRS92T,70300,-70900,2015-02-25,Vehicle Theft,?,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7,1,?,1,1,YES,3600,400,400,2800,N
YNX7404,3784277363,B73VXHOLX,65400,0,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,62640,10440,10440,41760,N
8QX6ANX,3255965675,KER50HF9T,0,0,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,3,YES,2,1,?,69630,12660,6330,50640,N
3LHXQ2E,5933680826,WNNZZ6CFX,0,-68800,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,?,76010,13820,6910,55280,Y
CZ954FN,3655559194,EWP6UVTEL,57700,-43500,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,44220,8040,4020,32160,N
CMALZDC,7153009788,FW8KKOLIM,0,0,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,57200,5200,10400,41600,N
1O50523,7556479430,4A7T8901G,0,0,2015-01-14,Vehicle Theft,?,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9,1,NO,0,3,NO,3080,560,560,1960,N
BQE3C1E,5693556943,EKVDUMI7N,42100,0,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,75790,13780,6890,55120,N
GH1URN7,7788429417,1QY02SAO9,37100,-46500,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670,5940,2970,23760,N
RXKZLL6,7045761892,ILH60U9PE,0,-65500,2015-01-24,Vehicle Theft,?,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,1,?,2,3,NO,3870,430,860,2580,N
O7ZTGKW,8307391731,4NVNIGGX3,0,0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,?,0,3,YES,91520,8320,16640,66560,Y
H2737IT,8014110027,92P0UD905,0,0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690,6790,13580,54320,Y
VR87FDC,3126155892,A3SOWPRPG,0,-15900,2015-01-15,Vehicle Theft,?,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,1,YES,1,3,?,4620,420,840,3360,N
Y8ME3AW,5592961739,I6IOJJE1P,0,0,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,55000,10000,10000,35000,Y
331P61P,1239448925,T24HXYV49,11000,0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,59400,13200,6600,39600,Y
PM38Q1U,3138897905,TOBXS679X,16100,-61200,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13,3,NO,1,1,?,55260,6140,0,49120,N
EWK4R6H,6873160517,2FVGHV6XB,33200,0,2015-01-27,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,3,?,2,1,YES,51400,5140,10280,35980,N
MEZQ1UX,2027707986,V2L8ZCBMH,0,-59800,2015-02-12,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,3,YES,1,3,?,48780,5420,10840,32520,N
DC7QLG0,2063445106,QK74K1F0Y,0,0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,?,52380,5820,5820,40740,N
TA06W34,4162111252,TJF0PKFG0,53100,-43900,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,?,2,3,YES,74360,13520,13520,47320,Y
HCJ0IDJ,8544765007,SZ7G9BZE2,44000,-20800,2015-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,1,?,1,0,?,53400,5340,5340,42720,N
NM6JV23,7529862586,96N9JZEFK,31400,0,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,?,2,2,YES,71800,14360,14360,43080,N
2FKFFDE,1764702300,CRFX9DK8Y,51900,0,2015-01-16,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,5608 Solo St,4,1,?,0,0,?,68240,8530,0,59710,Y
UKMP78O,2129184359,ABAEAMJJ5,61100,-30700,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,6981 Weaver St,21,3,?,1,0,?,61050,11100,11100,38850,Y
9KS2ESP,5875089103,UOYMB0Q2U,45700,-41400,2015-01-03,Parked Car,?,Minor Damage,None,NY,Springfield,4369 Maple Lane,7,1,?,1,1,YES,5590,860,860,3870,N
WOL012J,9386399905,8TAMVNU3M,47900,0,2015-01-22,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Columbus,6931 Elm St,19,3,?,0,0,?,46860,8520,8520,29820,N
LMV5LZ5,5404418740,VZX5QR5UR,52800,-54300,2015-01-13,Parked Car,?,Minor Damage,None,SC,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,4290,780,780,2730,N
Z4GBOPV,3456372405,IVMQ04F0R,69900,0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,7552 3rd St,22,3,YES,0,0,NO,78500,15700,7850,54950,N
7HG88HT,6042564618,TEIG739VJ,12800,-49700,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,1654 Pine St,12,1,YES,1,3,YES,70830,7870,7870,55090,N
GHNKS2D,7240009238,WLDFA5U2C,0,-66100,2015-01-20,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,68040,15120,7560,45360,N
QG6FS5S,2596110155,9JDOEPI6D,46800,-87300,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,1,?,2,0,?,63600,5300,10600,47700,Y
QH4KNSG,1860989181,QDNCURWO9,0,0,2015-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,?,43560,4840,4840,33880,N
3CZ1N49,3050599332,TS5WB97XK,42300,-45800,2015-01-02,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,60840,13520,6760,40560,N
57AH9EX,7090750512,C5TM6O9QN,0,-57700,2015-02-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,3,?,2,3,YES,68160,11360,11360,45440,N
V7EWIXZ,3864383871,8PHG6ESMA,30800,-43700,2015-01-13,Parked Car,?,Minor Damage,None,SC,Arlington,7930 Texas Ave,9,1,NO,1,0,NO,5170,940,470,3760,N
RCNR08Y,4951075574,A2Q19NWOD,60100,0,2015-01-16,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,1,?,0,3,?,57700,5770,5770,46160,N
ZWBQC8D,7905707442,OL8E7PG4Q,0,0,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,89520,14920,14920,59680,N
LCOB539,4974103369,SJJII0DOK,42600,-44400,2015-02-26,Vehicle Theft,?,Minor Damage,None,WV,Hillsdale,9322 Rock Hwy,3,1,NO,1,0,YES,4620,420,840,3360,N
7KOGSQJ,6006872958,I6L5Z96X3,0,-36600,2015-01-27,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,1,YES,0,3,?,45180,5020,5020,35140,N
NMGRW8M,3321605479,TQ1L8GMLY,61900,-50000,2015-01-28,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,45100,9020,4510,31570,N
FMBOACY,6420960222,27M5W4FIR,67800,-48600,2015-02-23,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,83160,15120,15120,52920,N
J372SK6,5729296200,KWQ72SXI8,0,0,2015-01-18,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,86130,15660,15660,54810,N
G343T5Y,1208965988,N0NN4VPVG,35400,0,2015-02-15,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,48000,9600,4800,33600,N
A7U88RM,3537518110,XS8ISUKFG,0,-45300,2015-02-04,Vehicle Theft,?,Minor Damage,Police,VA,Hillsdale,7405 Oak St,21,1,NO,0,0,YES,3300,600,600,2100,N
7MX3FI7,2136806842,ZMYUYH9WR,67800,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,3,NO,1,2,YES,57200,11440,5720,40040,N
WV4LB59,2398517127,0FE47K9LY,0,-48800,2015-01-02,Vehicle Theft,?,Trivial Damage,Police,VA,Columbus,3492 Britain St,16,1,?,2,0,?,7590,1380,690,5520,N
OQDBUYP,5299562138,88RODD5AM,30400,-89400,2015-01-27,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,?,80080,12320,12320,55440,N
Q83ZA7K,3518012633,T0JZM4LXQ,0,-70100,2015-02-09,Vehicle Theft,?,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,4800,960,480,3360,N
03O5NGO,2860999482,IPKD9K1G2,0,-36400,2015-02-06,Vehicle Theft,?,Minor Damage,Police,WV,Springfield,6702 Andromedia St,7,1,?,2,1,YES,3900,390,780,2730,Y
SQJ6EEA,8043481798,CRZNETGI6,64600,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,1,?,0,0,NO,90400,9040,9040,72320,N
NCZBYX3,2685560276,Y1TM1WZEK,0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,?,62900,6290,12580,44030,N
NXRO4CJ,7551445480,JJ3L03GLC,53800,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200,5420,10840,37940,Y
CILSQ9Q,2574043082,36OA1VNRU,0,0,2015-01-03,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,3,NO,2,2,YES,51800,5180,10360,36260,N
FDNMWKB,9234796810,EF110FJJZ,69400,0,2015-02-23,Vehicle Theft,?,Trivial Damage,Police,SC,Northbend,8167 Apache Ave,7,1,?,2,3,?,6600,600,1200,4800,N
XMG6T47,4575503118,XPPDCCI5O,58500,-77700,2015-01-22,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,5475 Rock Lane,13,1,YES,2,0,YES,74140,13480,6740,53920,N
HWH5RF2,1941832146,SH4VJMG82,53400,-35200,2015-02-13,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,1,NO,2,1,?,67800,13560,6780,47460,N
RRFKHVD,9568644512,N03XMJ45W,25800,0,2015-02-08,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Northbend,1320 Flute Lane,22,1,?,1,1,YES,55400,5540,11080,38780,Y
TZDGY7G,2162780406,3EJ03R3WG,0,-51500,2015-01-09,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Columbus,1229 5th Ave,15,1,YES,2,3,?,49100,9820,4910,34370,Y
3O9KD7U,8968639347,8PPTFQFNT,59400,-78600,2015-02-08,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,3884 Pine Lane,3,3,NO,2,1,?,98280,15120,7560,75600,Y
05H0D8N,6308766313,NZ8EI4YWB,0,-70900,2015-01-10,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Northbend,7108 Tree St,18,2,YES,0,2,?,66550,6050,12100,48400,N
Q6YFGKF,3326469948,7AXI6TRPX,38400,-5700,2015-01-26,Multi-vehicle Collision,Side Collision,Major Damage,Fire,WV,Arlington,8014 Embaracadero Drive,17,3,?,2,2,?,70400,14080,7040,49280,N
EVWK39Z,8089503097,ZW6C54348,0,-49600,2015-02-21,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Springfield,4937 Flute Drive,18,3,?,1,1,NO,53280,4440,8880,39960,Y
QLK93TY,1320437792,4AXPHIL8N,27600,0,2015-01-23,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,2889 Francis St,11,1,?,2,3,YES,84590,15380,15380,53830,N
15E7HIZ,8576584208,YY5J0XSOP,0,-55400,2015-02-05,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,7504 Flute Drive,17,1,NO,0,2,YES,54560,9920,9920,34720,N
IM3KRY5,1122782138,J33AIW420,39300,0,2015-02-15,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,Northbend,7570 Cherokee Drive,12,1,YES,0,2,YES,82170,7470,7470,67230,N
D0BHX0K,4558561740,IQ8P0ZIH8,0,-65800,2015-01-08,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,Northbend,4710 Lincoln Hwy,15,3,?,1,2,NO,61100,6110,12220,42770,N
WWOYPXA,6442320305,MI6KB0MFE,28900,0,2015-01-01,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,7511 1st Ave,0,3,?,0,3,YES,51900,5190,10380,36330,Y
C7NXGJT,7338759680,5A21S90RK,32500,-80800,2015-02-26,Parked Car,?,Trivial Damage,Police,SC,Arlington,7042 Maple Ridge,9,1,?,2,1,?,3440,430,430,2580,N
IY2SSSC,2310536389,W9YBFIJK0,55700,-49900,2015-02-28,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Springfield,4475 Lincoln Ridge,1,1,YES,2,1,NO,51390,5710,11420,34260,N
U2G2JYT,7334187103,R1201YJ82,0,-21500,2015-01-13,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,9439 MLK St,22,1,?,0,2,?,76900,7690,7690,61520,N
2E8K8QD,3285390535,JR9HEF1BY,0,-58400,2015-02-19,Single Vehicle Collision,Rear Collision,Minor Damage,Other,WV,Riverwood,8269 Sky Hwy,11,1,YES,2,3,?,77000,15400,7700,53900,Y
S3BTF9D,7720927278,E7MXQICXU,0,0,2015-01-13,Single Vehicle Collision,Side Collision,Major Damage,Other,NC,Hillsdale,5663 Oak Lane,10,1,?,0,3,?,60320,9280,9280,41760,Y
F8RPVLA,9612162267,7X7C4OD6J,0,0,2015-02-17,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Columbus,4633 5th Lane,5,1,YES,1,1,NO,60700,12140,6070,42490,N
LSK1S5V,2263498930,OGV8I487O,37500,-54000,2015-02-15,Multi-vehicle Collision,Rear Collision,Total Loss,Police,SC,Arlington,9682 Cherokee Ridge,3,3,YES,1,2,?,53280,5920,0,47360,N
676CZWE,2806537587,POO09ER0L,77500,-32800,2015-01-31,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,4755 1st St,18,1,?,2,2,YES,34290,3810,3810,26670,N
3CZ57FC,9051508811,62Z4JBQUW,59400,-32200,2015-02-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Riverwood,5312 Francis Ridge,21,1,NO,0,1,NO,46980,0,5220,41760,N
BZIZTEF,6801357033,SWQTMZ6ZV,50300,0,2015-01-23,Multi-vehicle Collision,Front Collision,Major Damage,Fire,OH,Springfield,1705 Weaver St,6,3,YES,1,2,YES,36700,3670,7340,25690,N
DRFQ51Y,6170218751,Y3BGWQSE4,0,-32100,2015-02-17,Multi-vehicle Collision,Side Collision,Total Loss,Other,OH,Hillsdale,1643 Washington Hwy,20,3,?,0,1,?,60200,6020,6020,48160,N
YNPZEK0,2142981286,40JONCAFK,0,-82100,2015-01-22,Parked Car,?,Minor Damage,None,SC,Northbend,6516 Solo Drive,6,1,?,1,2,YES,6480,540,1080,4860,N
L68XMY1,9419921581,G0OYL502O,0,0,2015-02-22,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NC,Northbrook,6045 Andromedia St,20,1,YES,0,1,?,87200,17440,8720,61040,N
T019G3L,4905491716,515GY1HJ5,70900,0,2015-01-24,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbend,3092 Texas Drive,23,1,YES,2,3,?,108480,18080,18080,72320,N
9C9KPVW,8218363857,W1UP23SW8,35100,0,2015-01-23,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Arlington,7629 5th St,4,3,?,2,3,YES,67500,7500,7500,52500,N
ZKYTI4M,1799043550,N28UC98QL,0,0,2015-02-26,Single Vehicle Collision,Rear Collision,Major Damage,Other,NY,Arlington,6128 Elm Lane,2,1,?,0,1,YES,46980,5220,5220,36540,N
L2Y4BKV,2197144138,7B6SYPVJO,0,0,2015-02-26,Parked Car,?,Minor Damage,Police,WV,Columbus,1416 Cherokee Ridge,6,1,?,0,3,?,5060,460,920,3680,N
